index,Year,NOC,Golds Prediction,Gold_lower_bound,Gold_upper_bound,Silvers Prediction,Silver_lower_bound,Silver_upper_bound,Bronzes Prediction,Bronze_lower_bound,Bronze_upper_bound,Medals Prediction,Medals_lower_bound,Medals_upper_bound,Host,Athletes,Females,Sports,Events,Athletes per Event,Gold_Lag1,Silver_Lag1,Bronze_Lag1,Athletes_Lag1,Females_Lag1,Sports_Lag1,Events_Lag1,Athletes per Event_Lag1,Gold_Lag2,Silver_Lag2,Bronze_Lag2,Athletes_Lag2,Females_Lag2,Sports_Lag2,Events_Lag2,Athletes per Event_Lag2,Gold_Lag3,Silver_Lag3,Bronze_Lag3,Athletes_Lag3,Females_Lag3,Sports_Lag3,Events_Lag3,Athletes per Event_Lag3,Gold_Lag4,Silver_Lag4,Bronze_Lag4,Athletes_Lag4,Females_Lag4,Sports_Lag4,Events_Lag4,Athletes per Event_Lag4,Gold_Lag5,Silver_Lag5,Bronze_Lag5,Athletes_Lag5,Females_Lag5,Sports_Lag5,Events_Lag5,Athletes per Event_Lag5,Gold_Lag6,Silver_Lag6,Bronze_Lag6,Athletes_Lag6,Females_Lag6,Sports_Lag6,Events_Lag6,Athletes per Event_Lag6,Gold_Lag7,Silver_Lag7,Bronze_Lag7,Athletes_Lag7,Females_Lag7,Sports_Lag7,Events_Lag7,Athletes per Event_Lag7,Gold_Lag8,Silver_Lag8,Bronze_Lag8,Athletes_Lag8,Females_Lag8,Sports_Lag8,Events_Lag8,Athletes per Event_Lag8,Gold_Lag9,Silver_Lag9,Bronze_Lag9,Athletes_Lag9,Females_Lag9,Sports_Lag9,Events_Lag9,Athletes per Event_Lag9,NOC_AFG,NOC_ALB,NOC_ALG,NOC_ANT,NOC_ARG,NOC_ARM,NOC_AUS,NOC_AUT,NOC_AZE,NOC_BAH,NOC_BDI,NOC_BEL,NOC_BER,NOC_BLR,NOC_BOH,NOC_BRA,NOC_BRN,NOC_BUL,NOC_CAN,NOC_CHN,NOC_CIV,NOC_CMR,NOC_COL,NOC_CPV,NOC_CRC,NOC_CUB,NOC_CYP,NOC_CZE,NOC_DEN,NOC_DJI,NOC_DMA,NOC_DOM,NOC_ECU,NOC_EGY,NOC_ESP,NOC_EST,NOC_ETH,NOC_EUN,NOC_FIN,NOC_FRA,NOC_FRG,NOC_GAB,NOC_GBR,NOC_GDR,NOC_GEO,NOC_GER,NOC_GHA,NOC_GRE,NOC_HAI,NOC_HKG,NOC_HUN,NOC_INA,NOC_IND,NOC_IOA,NOC_IRL,NOC_ISL,NOC_ISR,NOC_ITA,NOC_JAM,NOC_JOR,NOC_JPN,NOC_KAZ,NOC_KEN,NOC_KGZ,NOC_KOR,NOC_KOS,NOC_KSA,NOC_KUW,NOC_LAT,NOC_LCA,NOC_LTU,NOC_LUX,NOC_MAR,NOC_MAS,NOC_MDA,NOC_MEX,NOC_MGL,NOC_MKD,NOC_MNE,NOC_MOZ,NOC_NAM,NOC_NED,NOC_NGR,NOC_NOR,NOC_NZL,NOC_PAK,NOC_PAN,NOC_PER,NOC_PHI,NOC_POL,NOC_POR,NOC_PRK,NOC_PUR,NOC_QAT,NOC_ROC,NOC_ROU,NOC_RSA,NOC_RUS,NOC_SAM,NOC_SEN,NOC_SGP,NOC_SMR,NOC_SRB,NOC_SUI,NOC_SUR,NOC_SVK,NOC_SWE,NOC_SYR,NOC_TCH,NOC_THA,NOC_TJK,NOC_TKM,NOC_TOG,NOC_TPE,NOC_TTO,NOC_TUN,NOC_TUR,NOC_UGA,NOC_UKR,NOC_URS,NOC_USA,NOC_UZB,NOC_VEN,NOC_VIE,NOC_YUG,NOC_ZAM,NOC_ZIM
79,2028,USA,50.062061974609364,35.34958850751839,73.26146374689353,39.68175417113259,29.006410007418012,59.394155836621465,35.15027914291352,27.152494966966646,45.898375077083315,124.89409528865548,91.50849348190305,178.55399466059828,1,602.3333333333334,319.6666666666667,41.333333333333336,241.33333333333334,2.496,39.0,41.0,33.0,633.0,340.0,44.0,245.0,2.584,46.0,37.0,38.0,555.0,291.0,33.0,245.0,2.265,48.0,26.0,30.0,529.0,268.0,31.0,245.0,2.159,36.0,39.0,37.0,587.0,282.0,32.0,258.0,2.275,37.0,24.0,32.0,586.0,253.0,31.0,265.0,2.211,44.0,32.0,25.0,647.0,273.0,31.0,263.0,2.46,37.0,34.0,37.0,540.0,190.0,28.0,248.0,2.177,36.0,31.0,27.0,526.0,195.0,27.0,230.0,2.287,83.0,61.0,30.0,519.0,183.0,25.0,217.0,2.392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
12,2028,CHN,33.20994038966698,21.350932996997013,41.908753581105024,23.768700364651593,13.721742923310714,32.47736324974441,21.28798361688569,11.786830736773386,28.424894915640504,78.26662437120427,46.85950665708111,102.81101174648994,0,401.0,263.3333333333333,38.333333333333336,210.0,1.91,38.0,32.0,19.0,417.0,288.0,41.0,210.0,1.986,26.0,18.0,26.0,390.0,240.0,32.0,209.0,1.866,39.0,31.0,22.0,365.0,207.0,29.0,206.0,1.772,48.0,22.0,30.0,583.0,281.0,34.0,257.0,2.268,28.0,16.0,14.0,266.0,176.0,28.0,163.0,1.632,16.0,22.0,12.0,289.0,180.0,25.0,155.0,1.865,16.0,22.0,16.0,243.0,126.0,23.0,144.0,1.688,5.0,11.0,12.0,271.0,124.0,25.0,150.0,1.807,15.0,8.0,9.0,215.0,83.0,19.0,105.0,2.048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2028,JPN,16.654932704149275,12.83274253385769,23.54203655926068,15.789941128327326,12.928810177855816,22.146782886428422,18.778762243690938,15.026165321411957,23.03288956490672,51.22363607616754,40.787718033125465,68.72170901059583,0,459.3333333333333,218.66666666666666,39.666666666666664,191.33333333333334,2.401,27.0,14.0,17.0,613.0,291.0,46.0,222.0,2.761,12.0,8.0,21.0,335.0,164.0,32.0,186.0,1.801,7.0,14.0,17.0,291.0,155.0,29.0,178.0,1.635,9.0,8.0,8.0,332.0,165.0,31.0,176.0,1.886,5.0,8.0,5.0,266.0,110.0,28.0,156.0,1.705,3.0,6.0,5.0,306.0,149.0,27.0,168.0,1.821,3.0,8.0,11.0,256.0,81.0,24.0,166.0,1.542,4.0,3.0,7.0,255.0,69.0,23.0,166.0,1.536,10.0,8.0,14.0,226.0,52.0,22.0,147.0,1.537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,2028,GBR,17.1820710675105,9.209894180772942,23.746330443137047,17.648230913856192,12.977835739301668,23.997225771637964,15.966327261526526,10.121054503705116,20.062466147643946,50.79662924289322,32.30878442377973,67.80602236241896,0,365.0,181.66666666666666,31.333333333333332,189.66666666666666,1.924,22.0,20.0,22.0,392.0,208.0,35.0,197.0,1.99,27.0,23.0,17.0,360.0,159.0,26.0,198.0,1.818,29.0,18.0,18.0,530.0,257.0,32.0,249.0,2.129,19.0,13.0,19.0,303.0,140.0,23.0,185.0,1.638,11.0,10.0,7.0,309.0,128.0,23.0,179.0,1.726,1.0,8.0,6.0,300.0,116.0,22.0,175.0,1.714,5.0,3.0,12.0,371.0,142.0,23.0,203.0,1.828,5.0,10.0,9.0,345.0,126.0,22.0,191.0,1.806,5.0,11.0,21.0,337.0,108.0,20.0,190.0,1.774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,2028,GER,16.25012263679178,9.074724092388397,23.435116257309026,13.975310876663274,6.6975993225260195,19.821734528472355,17.07246091966763,9.597081910546729,21.56678084335376,47.29789443312268,25.369405325461145,64.82363162913515,0,430.0,195.66666666666666,36.0,206.33333333333334,2.084,10.0,11.0,16.0,415.0,168.0,37.0,206.0,2.015,17.0,10.0,15.0,418.0,194.0,29.0,217.0,1.926,11.0,20.0,13.0,383.0,171.0,27.0,213.0,1.798,16.0,11.0,14.0,420.0,183.0,30.0,207.0,2.029,13.0,17.0,26.0,422.0,181.0,29.0,234.0,1.803,20.0,18.0,27.0,464.0,187.0,26.0,234.0,1.983,33.0,21.0,28.0,463.0,163.0,26.0,237.0,1.954,0.0,7.0,17.0,205.0,32.0,18.0,123.0,1.667,38.0,31.0,32.0,433.0,44.0,22.0,143.0,3.028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2028,AUS,14.801361096056942,10.981584474501423,22.950097653984944,12.660400973345924,8.472553217464842,18.81042933704799,16.278188758882564,12.287182216330894,21.053329403103234,43.73995082828543,31.74131990829716,62.81385639413617,0,461.0,245.66666666666666,38.666666666666664,197.33333333333334,2.336,17.0,7.0,22.0,489.0,261.0,41.0,193.0,2.534,8.0,11.0,10.0,420.0,212.0,31.0,194.0,2.165,8.0,15.0,12.0,405.0,184.0,29.0,208.0,1.947,14.0,15.0,17.0,432.0,199.0,31.0,219.0,1.973,16.0,25.0,17.0,617.0,276.0,34.0,270.0,2.285,9.0,9.0,23.0,417.0,167.0,26.0,211.0,1.976,7.0,9.0,11.0,278.0,92.0,25.0,153.0,1.817,3.0,6.0,5.0,252.0,72.0,24.0,145.0,1.738,4.0,8.0,12.0,242.0,73.0,22.0,137.0,1.766,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,2028,FRA,12.470907626948248,9.721928273290906,17.523430420353247,12.765311916279446,9.12579543939235,17.019061699700394,14.846211320205803,11.147443394044751,18.444273324418056,40.0824308634335,29.995167106728005,52.98676544447169,0,463.0,212.0,39.666666666666664,206.33333333333334,2.244,10.0,12.0,11.0,396.0,174.0,41.0,194.0,2.041,10.0,18.0,14.0,392.0,167.0,32.0,202.0,1.941,11.0,11.0,13.0,324.0,142.0,28.0,188.0,1.723,7.0,16.0,20.0,309.0,121.0,25.0,205.0,1.507,13.0,14.0,11.0,336.0,125.0,28.0,196.0,1.714,15.0,7.0,15.0,299.0,102.0,25.0,183.0,1.634,8.0,5.0,16.0,339.0,98.0,25.0,196.0,1.73,6.0,4.0,6.0,266.0,74.0,23.0,167.0,1.593,5.0,7.0,16.0,238.0,49.0,21.0,139.0,1.712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,2028,ITA,11.27327640614661,8.24090416439178,14.952196943337496,10.831152760196671,8.545071993834094,14.149054071752493,13.335685321774918,11.155198275788575,16.69355228424967,35.4401144881182,27.94117443401445,45.79480329933966,0,361.0,172.33333333333334,34.666666666666664,191.33333333333334,1.887,10.0,10.0,20.0,377.0,184.0,39.0,198.0,1.904,8.0,12.0,8.0,309.0,141.0,26.0,171.0,1.807,8.0,9.0,11.0,281.0,123.0,28.0,169.0,1.663,8.0,9.0,10.0,333.0,130.0,29.0,190.0,1.753,13.0,8.0,13.0,361.0,115.0,29.0,175.0,2.063,13.0,10.0,12.0,340.0,104.0,27.0,172.0,1.977,6.0,5.0,8.0,304.0,76.0,26.0,169.0,1.799,6.0,4.0,4.0,253.0,41.0,23.0,140.0,1.807,14.0,6.0,12.0,268.0,46.0,23.0,151.0,1.775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,2028,CAN,8.899430722310456,0.491811198490645,19.057820575262248,9.99419702668961,2.0303171041863433,18.56781049497629,9.720315987488394,2.76882073082679,13.327056530604422,28.613943736488462,5.290949033503779,50.952687600842964,0,342.3333333333333,207.0,37.0,176.33333333333334,1.941,7.0,7.0,10.0,386.0,235.0,40.0,182.0,2.121,4.0,3.0,15.0,309.0,183.0,31.0,175.0,1.766,2.0,6.0,10.0,272.0,154.0,28.0,179.0,1.52,3.0,9.0,8.0,332.0,146.0,30.0,185.0,1.795,3.0,3.0,8.0,294.0,144.0,29.0,175.0,1.68,3.0,11.0,8.0,303.0,151.0,25.0,189.0,1.603,7.0,4.0,7.0,295.0,116.0,24.0,199.0,1.482,3.0,2.0,5.0,328.0,105.0,23.0,193.0,1.699,10.0,18.0,16.0,408.0,151.0,23.0,193.0,2.114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2028,NED,9.225453997397473,5.534444084960178,12.554853734354824,8.469844954979603,4.875451516129787,11.336269259805574,10.744516558918304,7.957416886986596,13.665613639451156,28.43981551129538,18.36731248807656,37.55673663361155,0,269.0,156.33333333333334,28.666666666666668,125.66666666666667,2.141,10.0,12.0,14.0,282.0,167.0,31.0,123.0,2.293,8.0,7.0,4.0,237.0,132.0,23.0,122.0,1.943,6.0,6.0,8.0,173.0,79.0,19.0,95.0,1.821,7.0,5.0,4.0,237.0,98.0,20.0,98.0,2.418,12.0,9.0,4.0,231.0,84.0,21.0,95.0,2.432,4.0,5.0,10.0,238.0,101.0,19.0,94.0,2.532,2.0,6.0,7.0,201.0,84.0,20.0,105.0,1.914,2.0,2.0,5.0,147.0,54.0,17.0,86.0,1.709,5.0,2.0,6.0,135.0,54.0,15.0,74.0,1.824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,2028,BRA,6.368187349271524,3.320636684218637,10.329355463148904,7.203779820116025,4.744248562376279,11.143680818643881,9.50166667042486,6.4677266370574795,12.681890201340446,23.07363383981241,14.532611883652395,34.15492648313323,0,355.3333333333333,173.66666666666666,35.0,170.0,2.09,7.0,6.0,8.0,319.0,150.0,33.0,142.0,2.246,7.0,6.0,6.0,458.0,207.0,34.0,222.0,2.063,3.0,5.0,9.0,246.0,117.0,27.0,138.0,1.783,3.0,4.0,10.0,265.0,129.0,28.0,145.0,1.828,0.0,6.0,6.0,196.0,91.0,24.0,96.0,2.042,3.0,3.0,9.0,220.0,64.0,18.0,93.0,2.366,2.0,1.0,0.0,181.0,50.0,23.0,107.0,1.692,1.0,2.0,3.0,157.0,33.0,21.0,106.0,1.481,1.0,5.0,2.0,147.0,21.0,17.0,82.0,1.793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,2028,HUN,7.453089533392167,3.6782735755033826,11.570275476578692,6.233729710749512,2.696020710155433,9.250479744393713,6.885388638532708,4.038752617643779,9.323486136890457,20.572207882674387,10.413046903302595,30.14424135786286,0,167.0,80.0,23.0,112.33333333333333,1.487,6.0,7.0,7.0,171.0,90.0,25.0,110.0,1.555,8.0,3.0,4.0,153.0,65.0,20.0,113.0,1.354,8.0,4.0,6.0,151.0,59.0,21.0,111.0,1.36,3.0,5.0,2.0,169.0,83.0,20.0,126.0,1.341,8.0,6.0,3.0,178.0,69.0,23.0,137.0,1.299,7.0,4.0,10.0,212.0,66.0,24.0,145.0,1.462,11.0,12.0,7.0,215.0,57.0,23.0,156.0,1.378,11.0,6.0,6.0,188.0,36.0,20.0,135.0,1.393,4.0,5.0,13.0,177.0,54.0,17.0,109.0,1.624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2028,ESP,4.328787855268451,-0.44224794380994964,7.717797764956142,5.47044660600613,0.5216660087642453,7.992343539747815,8.474831845908215,5.333192796315633,12.431791587189553,18.274066307182792,5.412610861269929,28.14193289189351,0,346.6666666666667,162.0,34.333333333333336,147.33333333333334,2.353,3.0,8.0,6.0,334.0,142.0,36.0,146.0,2.288,7.0,4.0,6.0,306.0,142.0,28.0,146.0,2.096,4.0,10.0,6.0,278.0,110.0,27.0,135.0,2.059,5.0,11.0,3.0,282.0,120.0,29.0,147.0,1.918,3.0,3.0,5.0,316.0,101.0,27.0,165.0,1.915,5.0,6.0,6.0,284.0,93.0,22.0,157.0,1.809,13.0,7.0,2.0,412.0,122.0,29.0,195.0,2.113,1.0,1.0,2.0,226.0,29.0,24.0,130.0,1.738,1.0,2.0,2.0,179.0,16.0,23.0,104.0,1.721,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
